order_id;product_name;fournisseur;order_date;quantity;unit_price;total_price
2358;Kit de montage PC;KeyboardPro;25/01/2025;30.0;242.14;7264.08
2359;Ventilateur PC RGB;DataStore;25/01/2025;13.0;294.52;3828.8
2360;Cable DisplayPort;DisplayWorld;25/01/2025;;36.96;
2361;Microphone USB professionnel;KeyboardPro;25/01/2025;;382.51;
2362;Ecran gaming 144Hz;DataStore;25/01/2025;;;
2363;Disque dur externe SSD 1TB;DisplayWorld;25/01/2025;24.0;1096.26;26310.28
2364;Adaptateur USB-C vers HDMI;DataStore;25/01/2025;;;
2365;Support vertical pour laptop;KeyboardPro;25/01/2025;39.0;1848.75;72101.44
2366;"Disque dur interne 2.5""";KeyboardPro;25/01/2025;40.0;1260.03;50401.15
2367;Clavier ergonomique;DataStore;25/01/2025;37.0;1599.53;59182.54
2368;Souris gamer sans fil;MouseMaster;25/01/2025;31.0;;
2369;"Ecran 24"" Full HD";DataStore;25/01/2025;19.0;2277.2;43266.87
2370;Camera de conference;DisplayWorld;25/01/2025;;;
2371;Enceintes Bluetooth portables;TechSolutions;25/01/2025;40.0;535.29;21411.69
2372;Disque SSD PCIe NVMe;KeyboardPro;25/01/2025;17.0;372.57;6333.68
2373;Hub USB-C multiport;MouseMaster;25/01/2025;30.0;846.76;25402.88
2374;Cable d’alimentation secteur;MouseMaster;25/01/2025;35.0;876.27;30669.54
2375;Disque dur externe 4TB;TechSolutions;25/01/2025;41.0;840.16;34446.53
2376;Cle de cryptage USB;DisplayWorld;25/01/2025;40.0;;
2377;Support pour moniteur;KeyboardPro;25/01/2025;40.0;1124.58;44983.24
2378;Disque dur interne 3TB;TechSolutions;25/01/2025;38.0;828.67;31489.6
2379;Microphone de studio;DisplayWorld;25/01/2025;10.0;;
2380;"Ecran 32"" 4K UHD";KeyboardPro;25/01/2025;;;
2381;Disque SSD portable 512GB;TechSolutions;25/01/2025;29.0;;
2382;Cable USB 3.0;MouseMaster;25/01/2025;35.0;194.92;6822.19
2383;Ventilateur pour GPU;KeyboardPro;25/01/2025;;1034.89;
2384;Disque dur interne 1TB;DataStore;25/01/2025;21.0;1960.18;41163.82
2385;Clavier mecanique retroeclaire;DataStore;25/01/2025;47.0;1348.77;63392.09
2386;Souris optique gaming;TechSolutions;25/01/2025;;1656.65;
2387;"Ecran portable 13""";DataStore;25/01/2025;42.0;1033.59;43410.79
2388;Camera de webcam 4K;KeyboardPro;25/01/2025;46.0;1968.7;90560.37
2389;Disque dur externe 5TB;MouseMaster;25/01/2025;12.0;;
2390;Adaptateur Ethernet USB;MouseMaster;25/01/2025;49.0;1168.91;57276.41
2391;Support pour disque dur;DataStore;25/01/2025;41.0;;
2392;Disque SSD SATA 1TB;DisplayWorld;25/01/2025;;1177.57;
2393;Cle USB 64GB;MouseMaster;25/01/2025;54.0;1915.74;103449.85
2394;Microphone de streaming;MouseMaster;25/01/2025;17.0;;
2395;"Ecran 27"" IPS";DataStore;25/01/2025;36.0;1561.06;56198.27
2396;Enceintes de gaming 5.1;DisplayWorld;25/01/2025;47.0;1573.5;73954.29
2397;Disque dur interne 4TB;DataStore;25/01/2025;36.0;241.26;8685.39
2398;Cable HDMI 2.0;DisplayWorld;25/01/2025;21.0;;
2399;Disque SSD M.2 1TB;TechSolutions;25/01/2025;53.0;1361.01;72133.72
2400;Support pour casque audio;KeyboardPro;25/01/2025;43.0;655.24;28175.49
2401;Disque dur interne 6TB;DisplayWorld;25/01/2025;11.0;978.41;10762.47
2402;Cle de securite biometrie;MouseMaster;25/01/2025;40.0;1025.74;41029.76
2403;Support pour laptop avec refroidissement;MouseMaster;25/01/2025;21.0;632.36;13279.55
2404;Laptop Gaming ROG;KeyboardPro;09/02/2025;20.0;754.27;15085.32
2405;SSD 1TB NVMe;MouseMaster;09/02/2025;9.0;;
2406;"Moniteur 27"" 4K";TechSolutions;09/02/2025;31.0;;
2407;Clavier mecanique;KeyboardPro;09/02/2025;;154.26;
2408;Souris Gaming RGB;DataStore;09/02/2025;11.0;;
2409;Carte graphique RTX 3080;TechSolutions;09/02/2025;19.0;776.43;14752.21
2410;RAM 16GB DDR4;DisplayWorld;09/02/2025;24.0;91.79;2203.06
2411;Disque dur externe 2TB;DataStore;09/02/2025;;161.36;
2412;Casque audio gaming;KeyboardPro;09/02/2025;27.0;914.01;24678.15
2413;Imprimante laser couleur;DisplayWorld;09/02/2025;44.0;;
2414;Webcam HD 1080p;MouseMaster;09/02/2025;24.0;1300.83;31220.02
2415;Enceintes Bluetooth;TechSolutions;09/02/2025;50.0;1475.01;73750.58
2416;Station d'accueil USB-C;KeyboardPro;09/02/2025;52.0;442.92;23032.08
2417;Powerbank 20000mAh;KeyboardPro;09/02/2025;;1307.45;
2418;Routeur Wi-Fi 6;DataStore;09/02/2025;;435.81;
2419;Switch Ethernet 24 ports;DataStore;09/02/2025;31.0;854.39;26486.0
2420;Microphone cardioide;TechSolutions;09/02/2025;;1513.93;
2421;Disque SSD portable 1TB;DisplayWorld;09/02/2025;16.0;834.14;13346.29
2422;Ventilateur CPU RGB;KeyboardPro;09/02/2025;55.0;;
2423;Boitier PC ATX;DisplayWorld;09/02/2025;20.0;;
2424;Alimentation 750W;MouseMaster;09/02/2025;48.0;760.56;36506.79
2425;Kit de refroidissement liquide;DataStore;09/02/2025;38.0;315.54;11990.61
2426;Cle USB 128GB;TechSolutions;09/02/2025;37.0;1423.17;52657.45
2427;Hub USB 4 ports;DisplayWorld;09/02/2025;44.0;1014.13;44621.79
2428;Adaptateur HDMI 4K;KeyboardPro;09/02/2025;18.0;1865.39;33576.95
2429;"Ecran tactile 15""";DisplayWorld;09/02/2025;;2101.92;
2430;Projecteur portable;MouseMaster;09/02/2025;21.0;362.41;7610.57
2431;Tablette graphique;DisplayWorld;09/02/2025;13.0;;
2432;"Disque dur interne 3.5""";MouseMaster;09/02/2025;66.0;1531.93;101107.6
2433;Carte mere Z490;DisplayWorld;09/02/2025;48.0;1310.9;62923.24
2434;Barre de son 2.1;KeyboardPro;09/02/2025;;219.13;
2435;Camera de securite IP;DataStore;09/02/2025;19.0;773.48;14696.13
2436;Disque SSD M.2 512GB;TechSolutions;09/02/2025;25.0;;
2437;Support pour laptop;TechSolutions;09/02/2025;26.0;1137.66;29579.21
2438;Cable Ethernet CAT6;DisplayWorld;09/02/2025;41.0;1080.98;44320.1
2439;Disque dur NAS 8TB;DataStore;09/02/2025;35.0;1198.4;41943.93
2440;Clavier retroeclaire;MouseMaster;09/02/2025;40.0;;
2441;Souris sans fil;KeyboardPro;09/02/2025;28.0;1463.07;40965.91
2442;"Moniteur ultra-large 34""";TechSolutions;09/02/2025;43.0;1360.72;58511.14
2443;Enceintes de bureau;DataStore;09/02/2025;;;
2444;Station meteo connectee;DataStore;09/02/2025;46.0;;
2445;Cle de securite USB;DataStore;09/02/2025;57.0;1432.16;81632.88
2446;Disque dur SSD 2TB;TechSolutions;09/02/2025;;74.67;
2447;Kit de montage PC;TechSolutions;09/02/2025;22.0;1052.4;23152.72
2448;Ventilateur PC RGB;TechSolutions;09/02/2025;40.0;1503.91;60156.26
2449;Cable DisplayPort;KeyboardPro;09/02/2025;24.0;827.15;19851.51
2450;Microphone USB professionnel;DisplayWorld;09/02/2025;20.0;;
2451;Ecran gaming 144Hz;KeyboardPro;09/02/2025;31.0;1711.47;53055.63
2452;Disque dur externe SSD 1TB;TechSolutions;09/02/2025;;1788.81;
2453;Adaptateur USB-C vers HDMI;MouseMaster;09/02/2025;38.0;;
2454;Support vertical pour laptop;DataStore;09/02/2025;36.0;398.1;14331.56
2455;"Disque dur interne 2.5""";DisplayWorld;09/02/2025;13.0;842.2;10948.57
2456;Clavier ergonomique;MouseMaster;09/02/2025;44.0;1157.45;50927.63
2457;Souris gamer sans fil;TechSolutions;09/02/2025;34.0;277.86;9447.22
2458;"Ecran 24"" Full HD";KeyboardPro;09/02/2025;;1041.5;
2459;Camera de conference;TechSolutions;09/02/2025;38.0;457.18;17372.82
2460;Enceintes Bluetooth portables;TechSolutions;09/02/2025;23.0;1127.71;25937.28
2461;Disque SSD PCIe NVMe;MouseMaster;09/02/2025;13.0;1665.3;21648.92
2462;Hub USB-C multiport;DisplayWorld;09/02/2025;;1229.14;
2463;Cable d’alimentation secteur;DataStore;09/02/2025;26.0;;
2464;Disque dur externe 4TB;DisplayWorld;09/02/2025;43.0;2112.42;90834.08
2465;Cle de cryptage USB;KeyboardPro;09/02/2025;53.0;1313.82;69632.4
2466;Support pour moniteur;TechSolutions;09/02/2025;;303.8;
2467;Disque dur interne 3TB;DataStore;09/02/2025;36.0;81.52;2934.56
2468;Microphone de studio;DataStore;09/02/2025;40.0;530.49;21219.53
2469;"Ecran 32"" 4K UHD";MouseMaster;09/02/2025;;927.41;
2470;Disque SSD portable 512GB;KeyboardPro;09/02/2025;21.0;714.98;15014.5
2471;Cable USB 3.0;DataStore;09/02/2025;;;
2472;Ventilateur pour GPU;KeyboardPro;09/02/2025;19.0;;
2473;Disque dur interne 1TB;MouseMaster;09/02/2025;59.0;2259.36;133302.01
2474;Clavier mecanique retroeclaire;TechSolutions;09/02/2025;47.0;1596.81;75049.85
2475;Souris optique gaming;DataStore;09/02/2025;25.0;;
2476;"Ecran portable 13""";TechSolutions;09/02/2025;19.0;;
2477;Camera de webcam 4K;TechSolutions;09/02/2025;52.0;163.5;8502.12
2478;Disque dur externe 5TB;DisplayWorld;09/02/2025;27.0;1944.27;52495.35
2479;Adaptateur Ethernet USB;KeyboardPro;09/02/2025;17.0;1036.17;17614.84
2480;Support pour disque dur;DataStore;09/02/2025;13.0;2061.76;26802.88
2481;Disque SSD SATA 1TB;DataStore;09/02/2025;;1129.6;
2482;Cle USB 64GB;MouseMaster;09/02/2025;19.0;1112.88;21144.72
2483;Microphone de streaming;TechSolutions;09/02/2025;34.0;923.66;31404.44
2484;"Ecran 27"" IPS";MouseMaster;09/02/2025;49.0;116.85;5725.77
2485;Enceintes de gaming 5.1;DataStore;09/02/2025;35.0;692.89;24250.99
2486;Disque dur interne 4TB;TechSolutions;09/02/2025;10.0;1153.09;11530.88
2487;Cable HDMI 2.0;MouseMaster;09/02/2025;;498.67;
2488;Disque SSD M.2 1TB;KeyboardPro;09/02/2025;23.0;205.19;4719.39
2489;Support pour casque audio;TechSolutions;09/02/2025;41.0;;
2490;Disque dur interne 6TB;MouseMaster;09/02/2025;15.0;226.67;3400.05
2491;Cle de securite biometrie;TechSolutions;09/02/2025;;1012.14;
2492;Support pour laptop avec refroidissement;KeyboardPro;09/02/2025;45.0;1133.87;51024.11
2493;Laptop Gaming ROG;TechSolutions;24/02/2025;47.0;;
2494;SSD 1TB NVMe;MouseMaster;24/02/2025;16.0;82.75;1324.05
2495;"Moniteur 27"" 4K";KeyboardPro;24/02/2025;34.0;1588.32;54002.78
2496;Clavier mecanique;DataStore;24/02/2025;43.0;615.04;26446.88
2497;Souris Gaming RGB;DisplayWorld;24/02/2025;18.0;166.91;3004.31
2498;Carte graphique RTX 3080;DisplayWorld;24/02/2025;33.0;91.15;3007.92
2499;RAM 16GB DDR4;KeyboardPro;24/02/2025;;141.04;
2500;Disque dur externe 2TB;MouseMaster;24/02/2025;39.0;;
2501;Casque audio gaming;DataStore;24/02/2025;10.0;1710.94;17109.4
2502;Imprimante laser couleur;DataStore;24/02/2025;22.0;1474.59;32441.02
2503;Webcam HD 1080p;DisplayWorld;24/02/2025;;;
2504;Enceintes Bluetooth;TechSolutions;24/02/2025;;;
2505;Station d'accueil USB-C;MouseMaster;24/02/2025;21.0;641.95;13480.89
2506;Powerbank 20000mAh;KeyboardPro;24/02/2025;16.0;398.93;6382.96
2507;Routeur Wi-Fi 6;DisplayWorld;24/02/2025;14.0;413.65;5791.08
2508;Switch Ethernet 24 ports;DisplayWorld;24/02/2025;;1821.45;
2509;Microphone cardioide;MouseMaster;24/02/2025;;380.86;
2510;Disque SSD portable 1TB;MouseMaster;24/02/2025;43.0;108.43;4662.62
2511;Ventilateur CPU RGB;KeyboardPro;24/02/2025;50.0;1409.7;70484.84
2512;Boitier PC ATX;DataStore;24/02/2025;46.0;;
2513;Alimentation 750W;DataStore;24/02/2025;;1954.83;
2514;Kit de refroidissement liquide;DataStore;24/02/2025;57.0;347.78;19823.22
2515;Cle USB 128GB;TechSolutions;24/02/2025;;173.05;
2516;Hub USB 4 ports;KeyboardPro;24/02/2025;;342.39;
2517;Adaptateur HDMI 4K;DisplayWorld;24/02/2025;50.0;719.53;35976.75
2518;"Ecran tactile 15""";MouseMaster;24/02/2025;32.0;475.34;15210.87
2519;Projecteur portable;KeyboardPro;24/02/2025;13.0;460.32;5984.13
2520;Tablette graphique;MouseMaster;24/02/2025;8.0;1472.35;11778.77
2521;"Disque dur interne 3.5""";DisplayWorld;24/02/2025;43.0;747.88;32159.04
2522;Carte mere Z490;DisplayWorld;24/02/2025;32.0;378.66;12117.28
2523;Barre de son 2.1;DataStore;24/02/2025;10.0;1256.35;12563.47
2524;Camera de securite IP;DisplayWorld;24/02/2025;17.0;1029.76;17505.87
2525;Disque SSD M.2 512GB;DataStore;24/02/2025;15.0;;
2526;Support pour laptop;MouseMaster;24/02/2025;;320.66;
2527;Cable Ethernet CAT6;KeyboardPro;24/02/2025;14.0;174.18;2438.46
2528;Disque dur NAS 8TB;TechSolutions;24/02/2025;15.0;;
2529;Clavier retroeclaire;KeyboardPro;24/02/2025;;;
2530;Souris sans fil;MouseMaster;24/02/2025;49.0;124.36;6093.57
2531;"Moniteur ultra-large 34""";DataStore;24/02/2025;38.0;95.96;3646.67
2532;Enceintes de bureau;DisplayWorld;24/02/2025;12.0;1206.1;14473.26
2533;Station meteo connectee;KeyboardPro;24/02/2025;41.0;504.58;20687.72
2534;Cle de securite USB;MouseMaster;24/02/2025;17.0;514.29;8742.92
2535;Disque dur SSD 2TB;DataStore;24/02/2025;33.0;;
2536;Kit de montage PC;TechSolutions;24/02/2025;;588.92;
2537;Ventilateur PC RGB;DisplayWorld;24/02/2025;18.0;;
2538;Cable DisplayPort;MouseMaster;24/02/2025;39.0;924.19;36043.38
2539;Microphone USB professionnel;KeyboardPro;24/02/2025;36.0;800.1;28803.53
2540;Ecran gaming 144Hz;KeyboardPro;24/02/2025;10.0;271.36;2713.57
2541;Disque dur externe SSD 1TB;MouseMaster;24/02/2025;;107.21;
2542;Adaptateur USB-C vers HDMI;DataStore;24/02/2025;;1355.56;
2543;Support vertical pour laptop;DataStore;24/02/2025;24.0;1634.58;39229.95
2544;"Disque dur interne 2.5""";DisplayWorld;24/02/2025;31.0;;
2545;Clavier ergonomique;KeyboardPro;24/02/2025;45.0;379.42;17074.03
2546;Souris gamer sans fil;MouseMaster;24/02/2025;14.0;816.25;11427.53
2547;"Ecran 24"" Full HD";DataStore;24/02/2025;;;
2548;Camera de conference;DataStore;24/02/2025;24.0;769.74;18473.76
2549;Enceintes Bluetooth portables;DataStore;24/02/2025;19.0;527.92;10030.42
2550;Disque SSD PCIe NVMe;DataStore;24/02/2025;;880.45;
2551;Hub USB-C multiport;TechSolutions;24/02/2025;48.0;1254.17;60200.06
2552;Cable d’alimentation secteur;KeyboardPro;24/02/2025;19.0;532.71;10121.51
2553;Disque dur externe 4TB;MouseMaster;24/02/2025;37.0;;
2554;Cle de cryptage USB;MouseMaster;24/02/2025;28.0;277.12;7759.33
2555;Support pour moniteur;DataStore;24/02/2025;18.0;85.95;1547.04
2556;Disque dur interne 3TB;MouseMaster;24/02/2025;43.0;;
2557;Microphone de studio;TechSolutions;24/02/2025;30.0;234.41;7032.33
2558;"Ecran 32"" 4K UHD";DisplayWorld;24/02/2025;;935.31;
2559;Disque SSD portable 512GB;KeyboardPro;24/02/2025;32.0;;
2560;Cable USB 3.0;DisplayWorld;24/02/2025;48.0;1189.98;57119.01
2561;Ventilateur pour GPU;TechSolutions;24/02/2025;40.0;782.75;31309.89
2562;Disque dur interne 1TB;DataStore;24/02/2025;52.0;401.3;20867.51
2563;Clavier mecanique retroeclaire;TechSolutions;24/02/2025;11.0;1856.86;20425.46
2564;Souris optique gaming;DataStore;24/02/2025;44.0;1825.06;80302.53
2565;"Ecran portable 13""";KeyboardPro;24/02/2025;14.0;913.55;12789.66
2566;Camera de webcam 4K;DataStore;24/02/2025;44.0;1584.43;69715.05
2567;Disque dur externe 5TB;DataStore;24/02/2025;28.0;729.08;20414.12
2568;Adaptateur Ethernet USB;DataStore;24/02/2025;46.0;1276.38;58713.3
2569;Support pour disque dur;MouseMaster;24/02/2025;;510.43;
2570;Disque SSD SATA 1TB;DisplayWorld;24/02/2025;39.0;2032.19;79255.28
2571;Cle USB 64GB;MouseMaster;24/02/2025;16.0;1669.15;26706.44
2572;Microphone de streaming;TechSolutions;24/02/2025;11.0;594.11;6535.23
2573;"Ecran 27"" IPS";DataStore;24/02/2025;;2271.95;
2574;Enceintes de gaming 5.1;MouseMaster;24/02/2025;;1519.91;
2575;Disque dur interne 4TB;KeyboardPro;24/02/2025;14.0;848.49;11878.92
2576;Cable HDMI 2.0;DataStore;24/02/2025;40.0;561.66;22466.47
2577;Disque SSD M.2 1TB;DataStore;24/02/2025;;1580.19;
2578;Support pour casque audio;DisplayWorld;24/02/2025;40.0;;
2579;Disque dur interne 6TB;MouseMaster;24/02/2025;;;
2580;Cle de securite biometrie;DataStore;24/02/2025;14.0;1299.76;18196.57
2581;Support pour laptop avec refroidissement;DisplayWorld;24/02/2025;;1413.9;
2582;Laptop Gaming ROG;DataStore;11/03/2025;38.0;861.03;32719.06
2583;SSD 1TB NVMe;TechSolutions;11/03/2025;;1149.36;
2584;"Moniteur 27"" 4K";DisplayWorld;11/03/2025;22.0;710.22;15624.83
2585;Clavier mecanique;KeyboardPro;11/03/2025;30.0;;
2586;Souris Gaming RGB;DataStore;11/03/2025;9.0;88.43;795.84
2587;Carte graphique RTX 3080;DataStore;11/03/2025;;592.1;
2588;RAM 16GB DDR4;MouseMaster;11/03/2025;;386.33;
2589;Disque dur externe 2TB;DataStore;11/03/2025;29.0;284.21;8242.0
2590;Casque audio gaming;MouseMaster;11/03/2025;37.0;2022.77;74842.58
2591;Imprimante laser couleur;KeyboardPro;11/03/2025;12.0;1054.4;12652.76
2592;Webcam HD 1080p;DataStore;11/03/2025;21.0;156.29;3282.11
2593;Enceintes Bluetooth;DisplayWorld;11/03/2025;;406.76;
2594;Station d'accueil USB-C;TechSolutions;11/03/2025;;857.81;
2595;Powerbank 20000mAh;KeyboardPro;11/03/2025;49.0;;
2596;Routeur Wi-Fi 6;MouseMaster;11/03/2025;52.0;2244.0;116688.09
2597;Switch Ethernet 24 ports;DisplayWorld;11/03/2025;32.0;;
2598;Microphone cardioide;TechSolutions;11/03/2025;32.0;380.97;12191.16
2599;Disque SSD portable 1TB;KeyboardPro;11/03/2025;18.0;1915.71;34482.79
2600;Ventilateur CPU RGB;MouseMaster;11/03/2025;42.0;1443.43;60624.12
2601;Boitier PC ATX;KeyboardPro;11/03/2025;30.0;273.64;8209.24
2602;Alimentation 750W;TechSolutions;11/03/2025;11.0;1645.94;18105.37
2603;Kit de refroidissement liquide;DataStore;11/03/2025;;1496.5;
2604;Cle USB 128GB;DataStore;11/03/2025;43.0;;
2605;Hub USB 4 ports;KeyboardPro;11/03/2025;33.0;832.7;27479.24
2606;Adaptateur HDMI 4K;MouseMaster;11/03/2025;;1041.94;
2607;"Ecran tactile 15""";KeyboardPro;11/03/2025;46.0;;
2608;Projecteur portable;TechSolutions;11/03/2025;50.0;934.65;46732.61
2609;Tablette graphique;TechSolutions;11/03/2025;47.0;763.03;35862.28
2610;"Disque dur interne 3.5""";KeyboardPro;11/03/2025;;1219.47;
2611;Carte mere Z490;DataStore;11/03/2025;28.0;;
2612;Barre de son 2.1;DisplayWorld;11/03/2025;21.0;1773.93;37252.53
2613;Camera de securite IP;DataStore;11/03/2025;;2076.11;
2614;Disque SSD M.2 512GB;KeyboardPro;11/03/2025;11.0;;
2615;Support pour laptop;KeyboardPro;11/03/2025;19.0;489.23;9295.31
2616;Cable Ethernet CAT6;DisplayWorld;11/03/2025;14.0;402.13;5629.77
2617;Disque dur NAS 8TB;KeyboardPro;11/03/2025;11.0;1060.64;11667.04
2618;Clavier retroeclaire;DisplayWorld;11/03/2025;21.0;1210.09;25411.85
2619;Souris sans fil;MouseMaster;11/03/2025;33.0;1930.17;63695.65
2620;"Moniteur ultra-large 34""";TechSolutions;11/03/2025;34.0;;
2621;Enceintes de bureau;DataStore;11/03/2025;33.0;1543.33;50929.9
2622;Station meteo connectee;KeyboardPro;11/03/2025;28.0;1145.77;32081.6
2623;Cle de securite USB;DataStore;11/03/2025;14.0;2207.03;30898.41
2624;Disque dur SSD 2TB;MouseMaster;11/03/2025;17.0;;
2625;Kit de montage PC;DisplayWorld;11/03/2025;18.0;2179.86;39237.53
2626;Ventilateur PC RGB;DisplayWorld;11/03/2025;47.0;544.47;25590.23
2627;Cable DisplayPort;DataStore;11/03/2025;30.0;;
2628;Microphone USB professionnel;DataStore;11/03/2025;42.0;1752.65;73611.23
2629;Ecran gaming 144Hz;KeyboardPro;11/03/2025;50.0;;
2630;Disque dur externe SSD 1TB;DataStore;11/03/2025;18.0;516.56;9298.02
2631;Adaptateur USB-C vers HDMI;DisplayWorld;11/03/2025;;1888.29;
2632;Support vertical pour laptop;KeyboardPro;11/03/2025;52.0;341.15;17739.61
2633;"Disque dur interne 2.5""";TechSolutions;11/03/2025;46.0;1858.62;85496.67
2634;Clavier ergonomique;TechSolutions;11/03/2025;54.0;560.23;30252.54
2635;Souris gamer sans fil;TechSolutions;11/03/2025;34.0;131.11;4457.68
2636;"Ecran 24"" Full HD";TechSolutions;11/03/2025;32.0;965.57;30898.11
2637;Camera de conference;DataStore;11/03/2025;;2187.47;
2638;Enceintes Bluetooth portables;DataStore;11/03/2025;17.0;2093.46;35588.74
2639;Disque SSD PCIe NVMe;DisplayWorld;11/03/2025;15.0;;
2640;Hub USB-C multiport;MouseMaster;11/03/2025;22.0;309.88;6817.38
2641;Cable d’alimentation secteur;KeyboardPro;11/03/2025;57.0;2096.22;119484.36
2642;Disque dur externe 4TB;DataStore;11/03/2025;9.0;894.96;8054.61
2643;Cle de cryptage USB;KeyboardPro;11/03/2025;24.0;1028.79;24690.93
2644;Support pour moniteur;TechSolutions;11/03/2025;44.0;2045.3;89993.13
2645;Disque dur interne 3TB;KeyboardPro;11/03/2025;;1178.2;
2646;Microphone de studio;KeyboardPro;11/03/2025;34.0;328.28;11161.44
2647;"Ecran 32"" 4K UHD";DataStore;11/03/2025;39.0;;
2648;Disque SSD portable 512GB;KeyboardPro;11/03/2025;25.0;;
2649;Cable USB 3.0;DisplayWorld;11/03/2025;41.0;649.14;26614.54
2650;Ventilateur pour GPU;KeyboardPro;11/03/2025;44.0;268.31;11805.86
2651;Disque dur interne 1TB;DisplayWorld;11/03/2025;;;
2652;Clavier mecanique retroeclaire;DataStore;11/03/2025;62.0;736.29;45649.82
2653;Souris optique gaming;DataStore;11/03/2025;;1535.78;
2654;"Ecran portable 13""";DataStore;11/03/2025;;2076.37;
2655;Camera de webcam 4K;DataStore;11/03/2025;30.0;152.7;4580.91
2656;Disque dur externe 5TB;DataStore;11/03/2025;14.0;1183.03;16562.42
2657;Adaptateur Ethernet USB;KeyboardPro;11/03/2025;10.0;1529.79;15297.89
2658;Support pour disque dur;KeyboardPro;11/03/2025;13.0;;
2659;Disque SSD SATA 1TB;MouseMaster;11/03/2025;41.0;567.02;23247.9
2660;Cle USB 64GB;DataStore;11/03/2025;;;
2661;Microphone de streaming;KeyboardPro;11/03/2025;38.0;;
2662;"Ecran 27"" IPS";TechSolutions;11/03/2025;;866.09;
2663;Enceintes de gaming 5.1;DataStore;11/03/2025;;1408.9;
2664;Disque dur interne 4TB;KeyboardPro;11/03/2025;17.0;1008.64;17146.83
2665;Cable HDMI 2.0;DisplayWorld;11/03/2025;21.0;938.79;19714.51
2666;Disque SSD M.2 1TB;MouseMaster;11/03/2025;28.0;1619.48;45345.4
2667;Support pour casque audio;DisplayWorld;11/03/2025;;1164.63;
2668;Disque dur interne 6TB;KeyboardPro;11/03/2025;18.0;2155.4;38797.12
2669;Cle de securite biometrie;KeyboardPro;11/03/2025;38.0;325.08;12353.04
2670;Support pour laptop avec refroidissement;MouseMaster;11/03/2025;31.0;995.94;30874.27
2671;Laptop Gaming ROG;MouseMaster;26/03/2025;49.0;;
2672;SSD 1TB NVMe;MouseMaster;26/03/2025;30.0;1174.28;35228.5
2673;"Moniteur 27"" 4K";DisplayWorld;26/03/2025;14.0;280.29;3924.02
2674;Clavier mecanique;DataStore;26/03/2025;29.0;1069.78;31023.53
2675;Souris Gaming RGB;KeyboardPro;26/03/2025;28.0;207.42;5807.69
2676;Carte graphique RTX 3080;TechSolutions;26/03/2025;43.0;;
2677;RAM 16GB DDR4;KeyboardPro;26/03/2025;15.0;1904.33;28564.89
2678;Disque dur externe 2TB;DataStore;26/03/2025;44.0;805.53;35443.17
2679;Casque audio gaming;MouseMaster;26/03/2025;44.0;921.79;40558.92
2680;Imprimante laser couleur;DataStore;26/03/2025;18.0;1390.12;25022.23
2681;Webcam HD 1080p;DataStore;26/03/2025;46.0;1407.87;64762.25
2682;Enceintes Bluetooth;DataStore;26/03/2025;24.0;569.66;13671.95
2683;Station d'accueil USB-C;KeyboardPro;26/03/2025;45.0;257.7;11596.47
2684;Powerbank 20000mAh;MouseMaster;26/03/2025;48.0;1169.71;56146.19
2685;Routeur Wi-Fi 6;MouseMaster;26/03/2025;28.0;797.16;22320.44
2686;Switch Ethernet 24 ports;TechSolutions;26/03/2025;16.0;342.38;5478.12
2687;Microphone cardioide;KeyboardPro;26/03/2025;9.0;891.96;8027.63
2688;Disque SSD portable 1TB;TechSolutions;26/03/2025;23.0;274.27;6308.16
2689;Ventilateur CPU RGB;KeyboardPro;26/03/2025;29.0;785.74;22786.44
2690;Boitier PC ATX;KeyboardPro;26/03/2025;28.0;236.74;6628.78
2691;Alimentation 750W;MouseMaster;26/03/2025;30.0;;
2692;Kit de refroidissement liquide;TechSolutions;26/03/2025;10.0;1583.04;15830.38
2693;Cle USB 128GB;DisplayWorld;26/03/2025;41.0;1271.61;52135.88
2694;Hub USB 4 ports;DataStore;26/03/2025;43.0;;
2695;Adaptateur HDMI 4K;DisplayWorld;26/03/2025;45.0;495.17;22282.79
2696;"Ecran tactile 15""";MouseMaster;26/03/2025;19.0;631.56;11999.69
2697;Projecteur portable;MouseMaster;26/03/2025;17.0;301.0;5117.07
2698;Tablette graphique;KeyboardPro;26/03/2025;;1019.39;
2699;"Disque dur interne 3.5""";KeyboardPro;26/03/2025;11.0;1235.09;13586.04
2700;Carte mere Z490;KeyboardPro;26/03/2025;23.0;312.99;7198.66
2701;Barre de son 2.1;KeyboardPro;26/03/2025;22.0;1855.73;40826.11
2702;Camera de securite IP;MouseMaster;26/03/2025;21.0;1823.56;38294.68
2703;Disque SSD M.2 512GB;DataStore;26/03/2025;20.0;646.98;12939.61
2704;Support pour laptop;TechSolutions;26/03/2025;29.0;604.5;17530.63
2705;Cable Ethernet CAT6;DataStore;26/03/2025;44.0;156.03;6865.18
2706;Disque dur NAS 8TB;TechSolutions;26/03/2025;45.0;357.1;16069.47
2707;Clavier retroeclaire;MouseMaster;26/03/2025;40.0;412.86;16514.56
2708;Souris sans fil;TechSolutions;26/03/2025;;397.88;
2709;"Moniteur ultra-large 34""";MouseMaster;26/03/2025;26.0;1408.99;36633.69
2710;Enceintes de bureau;DataStore;26/03/2025;14.0;661.23;9257.17
2711;Station meteo connectee;KeyboardPro;26/03/2025;;1090.32;
2712;Cle de securite USB;DisplayWorld;26/03/2025;10.0;1563.79;15637.92
2713;Disque dur SSD 2TB;MouseMaster;26/03/2025;37.0;;
